epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,5274.28,0.72771,0.47282,0.8944,0.68181,0.46104,0.48763,0.35549,1.13106,2.03294,1.10022,0.00556975,0.00556975,0.00556975
181,5301.72,0.70609,0.45865,0.89006,0.73541,0.44943,0.49033,0.3579,1.12712,2.02855,1.0942,0.005545,0.005545,0.005545
182,5329.29,0.71919,0.46254,0.89229,0.75794,0.44986,0.49121,0.35836,1.12295,2.01984,1.0909,0.00552025,0.00552025,0.00552025
183,5356.93,0.71487,0.45807,0.88902,0.72242,0.45705,0.49075,0.35734,1.12325,2.03236,1.08967,0.0054955,0.0054955,0.0054955
184,5384.36,0.71017,0.46322,0.89098,0.74933,0.44702,0.49008,0.35679,1.12267,2.01702,1.09146,0.00547075,0.00547075,0.00547075
185,5411.69,0.71619,0.46926,0.89577,0.73589,0.44876,0.4894,0.35543,1.12106,2.00954,1.09127,0.005446,0.005446,0.005446
186,5439.27,0.71442,0.46232,0.88667,0.7279,0.45318,0.4872,0.35508,1.12945,2.01297,1.10175,0.00542125,0.00542125,0.00542125
187,5466.62,0.71277,0.45751,0.89185,0.74288,0.45101,0.48677,0.35242,1.1294,2.00195,1.09854,0.0053965,0.0053965,0.0053965
188,5493.88,0.70027,0.45097,0.89061,0.73144,0.45393,0.4857,0.35247,1.12685,1.98133,1.09519,0.00537175,0.00537175,0.00537175
189,5521.37,0.71643,0.45856,0.88708,0.72498,0.45647,0.48613,0.35163,1.12073,1.96795,1.09295,0.005347,0.005347,0.005347
190,5548.78,0.7,0.44515,0.88383,0.7313,0.45506,0.48353,0.35075,1.11411,1.98574,1.08937,0.00532225,0.00532225,0.00532225
191,5576.1,0.71642,0.45556,0.8865,0.72587,0.45201,0.48354,0.35008,1.11596,2.01126,1.09067,0.0052975,0.0052975,0.0052975
192,5603.47,0.69432,0.45176,0.88672,0.74956,0.44738,0.48651,0.35345,1.11632,2.02025,1.09252,0.00527275,0.00527275,0.00527275
193,5630.81,0.7058,0.45021,0.88698,0.74828,0.44729,0.48818,0.35435,1.11154,2.00353,1.09143,0.005248,0.005248,0.005248
194,5658.2,0.70199,0.44844,0.88797,0.70858,0.46133,0.48925,0.35643,1.10722,2.00033,1.08446,0.00522325,0.00522325,0.00522325
195,5685.79,0.69203,0.44236,0.88508,0.75914,0.44403,0.48882,0.3566,1.1131,2.00596,1.09043,0.0051985,0.0051985,0.0051985
196,5713.13,0.69751,0.44859,0.88523,0.71041,0.46157,0.49081,0.35899,1.11347,2.00425,1.08947,0.00517375,0.00517375,0.00517375
197,5740.62,0.70835,0.45254,0.88472,0.72603,0.45712,0.493,0.36053,1.11203,1.99341,1.08983,0.005149,0.005149,0.005149
198,5768.09,0.69804,0.44235,0.88299,0.75653,0.44947,0.49489,0.36104,1.11693,1.98529,1.09071,0.00512425,0.00512425,0.00512425
199,5795.65,0.69822,0.44463,0.88485,0.77892,0.44354,0.49477,0.36176,1.11442,1.9724,1.08837,0.0050995,0.0050995,0.0050995
200,5823.09,0.69057,0.44433,0.88461,0.77489,0.44549,0.4959,0.3612,1.11411,1.97195,1.08731,0.00507475,0.00507475,0.00507475
201,5850.3,0.69384,0.44578,0.88052,0.76686,0.44842,0.49665,0.36414,1.1128,1.98128,1.08704,0.00505,0.00505,0.00505
202,5877.63,0.68576,0.43575,0.8839,0.75521,0.452,0.49867,0.36571,1.11179,1.98057,1.0858,0.00502525,0.00502525,0.00502525
203,5905.01,0.68779,0.43563,0.88244,0.77386,0.44815,0.49887,0.36603,1.1042,1.97911,1.0783,0.0050005,0.0050005,0.0050005
204,5932.39,0.68695,0.43249,0.88222,0.77237,0.44939,0.49742,0.36709,1.10411,1.9881,1.08104,0.00497575,0.00497575,0.00497575
205,5959.66,0.6857,0.43724,0.88237,0.7524,0.45539,0.49789,0.36621,1.10784,2.00169,1.0847,0.004951,0.004951,0.004951
206,5986.95,0.69077,0.43804,0.88073,0.75195,0.4551,0.49857,0.36587,1.1079,1.99994,1.08735,0.00492625,0.00492625,0.00492625
207,6014.22,0.68068,0.43359,0.88195,0.74201,0.45548,0.49743,0.36667,1.1105,2.01858,1.08861,0.0049015,0.0049015,0.0049015
208,6041.63,0.67149,0.42942,0.88143,0.73958,0.45536,0.4978,0.36742,1.10909,2.01889,1.08551,0.00487675,0.00487675,0.00487675
209,6069.28,0.6889,0.43526,0.88098,0.73194,0.45699,0.49789,0.36806,1.10721,2.0256,1.08775,0.004852,0.004852,0.004852
210,6096.9,0.67515,0.43076,0.88252,0.73437,0.45623,0.49817,0.36841,1.11166,2.02438,1.09204,0.00482725,0.00482725,0.00482725
211,6124.34,0.68131,0.43231,0.8818,0.70935,0.46337,0.49964,0.3684,1.11581,2.00575,1.09457,0.0048025,0.0048025,0.0048025
212,6151.74,0.68068,0.4349,0.88149,0.74902,0.45242,0.49845,0.36768,1.11447,1.99282,1.09355,0.00477775,0.00477775,0.00477775
213,6179.18,0.66726,0.4211,0.87833,0.71554,0.46615,0.49994,0.36893,1.11132,1.99356,1.09142,0.004753,0.004753,0.004753
214,6206.72,0.66967,0.4262,0.87912,0.72035,0.46487,0.50015,0.36854,1.10782,2.00057,1.0888,0.00472825,0.00472825,0.00472825
215,6234.22,0.67939,0.42759,0.87282,0.7128,0.46286,0.50079,0.36938,1.10844,2.00115,1.09048,0.0047035,0.0047035,0.0047035
216,6261.61,0.67296,0.42739,0.8834,0.73482,0.46082,0.49997,0.36927,1.10635,2.00947,1.09118,0.00467875,0.00467875,0.00467875
217,6288.98,0.67384,0.42406,0.88063,0.73344,0.46203,0.49944,0.36917,1.10292,2.01106,1.08786,0.004654,0.004654,0.004654
218,6316.54,0.6843,0.43056,0.87928,0.77707,0.44982,0.50124,0.37001,1.10111,2.01241,1.08502,0.00462925,0.00462925,0.00462925
219,6344.09,0.67085,0.42085,0.87644,0.75978,0.45446,0.50114,0.36926,1.10184,2.01529,1.08696,0.0046045,0.0046045,0.0046045
220,6371.52,0.67956,0.42247,0.87978,0.72633,0.46515,0.50106,0.36884,1.10196,2.01877,1.08706,0.00457975,0.00457975,0.00457975
221,6399.29,0.66182,0.41984,0.87594,0.74454,0.46009,0.50081,0.36975,1.10413,2.00487,1.08808,0.004555,0.004555,0.004555
222,6426.75,0.65939,0.41743,0.87509,0.75284,0.45443,0.4995,0.36926,1.10596,1.99455,1.08936,0.00453025,0.00453025,0.00453025
223,6454.18,0.6727,0.42747,0.87858,0.75474,0.45209,0.49888,0.36788,1.11133,2.00544,1.09595,0.0045055,0.0045055,0.0045055
224,6481.65,0.66393,0.41916,0.87855,0.74574,0.45655,0.50086,0.36872,1.11294,2.01005,1.09846,0.00448075,0.00448075,0.00448075
225,6508.97,0.6661,0.41744,0.87725,0.75186,0.45425,0.5007,0.36911,1.10828,1.99737,1.0987,0.004456,0.004456,0.004456
226,6536.34,0.6507,0.41516,0.87659,0.75451,0.45581,0.50121,0.3698,1.106,2.00048,1.09559,0.00443125,0.00443125,0.00443125
227,6563.75,0.65717,0.41927,0.87729,0.75811,0.45402,0.50152,0.37003,1.10598,2.00711,1.0939,0.0044065,0.0044065,0.0044065
228,6591.11,0.66565,0.41609,0.87761,0.76985,0.45191,0.50162,0.36945,1.10279,1.99974,1.09451,0.00438175,0.00438175,0.00438175
229,6618.31,0.65343,0.41654,0.87787,0.76537,0.45595,0.50182,0.37099,1.10318,2.00288,1.09553,0.004357,0.004357,0.004357
230,6645.77,0.65196,0.41519,0.87339,0.77222,0.45171,0.50268,0.37059,1.10547,2.01421,1.09271,0.00433225,0.00433225,0.00433225
231,6673.16,0.66719,0.41793,0.87518,0.77726,0.45123,0.50298,0.37114,1.10665,2.01264,1.09166,0.0043075,0.0043075,0.0043075
232,6700.6,0.65871,0.41929,0.87285,0.77159,0.45183,0.503,0.37119,1.10609,2.0113,1.0908,0.00428275,0.00428275,0.00428275
233,6727.97,0.64431,0.4051,0.87154,0.75283,0.45472,0.50122,0.36987,1.10348,2.01243,1.08834,0.004258,0.004258,0.004258
234,6755.4,0.66233,0.41601,0.87262,0.72897,0.45843,0.50109,0.36981,1.10195,1.99813,1.08659,0.00423325,0.00423325,0.00423325
235,6782.72,0.6458,0.40737,0.8703,0.74279,0.45689,0.50155,0.37069,1.10181,2.00019,1.08639,0.0042085,0.0042085,0.0042085
236,6810.12,0.6528,0.4113,0.87089,0.73696,0.45672,0.50022,0.36964,1.10127,2.00195,1.086,0.00418375,0.00418375,0.00418375
237,6837.48,0.65227,0.4096,0.87438,0.73742,0.45681,0.50127,0.3711,1.10485,2.00187,1.08853,0.004159,0.004159,0.004159
238,6864.85,0.64741,0.4055,0.87117,0.74964,0.45599,0.50141,0.37123,1.10618,2.00216,1.08973,0.00413425,0.00413425,0.00413425
239,6892.21,0.63747,0.40407,0.87276,0.75371,0.45206,0.50147,0.37224,1.10636,2.00697,1.09161,0.0041095,0.0041095,0.0041095
240,6919.64,0.64326,0.4082,0.87221,0.75648,0.45111,0.5005,0.3728,1.10284,2.00697,1.08927,0.00408475,0.00408475,0.00408475
241,6947,0.64925,0.40298,0.8699,0.75231,0.45142,0.50119,0.37185,1.10153,2.00493,1.08745,0.00406,0.00406,0.00406
242,6974.35,0.65551,0.4085,0.87013,0.7327,0.459,0.50182,0.37203,1.10175,2.00517,1.08532,0.00403525,0.00403525,0.00403525
243,7001.65,0.63875,0.40315,0.86957,0.77362,0.44914,0.50142,0.37169,1.10261,2.00584,1.08598,0.0040105,0.0040105,0.0040105
244,7028.9,0.63919,0.405,0.87517,0.74793,0.45772,0.50221,0.37135,1.10054,2.00009,1.08315,0.00398575,0.00398575,0.00398575
245,7056.36,0.65367,0.40466,0.87018,0.74699,0.4586,0.50208,0.37219,1.09914,1.99491,1.08293,0.003961,0.003961,0.003961
246,7083.74,0.62796,0.39438,0.86836,0.74643,0.45773,0.50228,0.37291,1.09826,1.9967,1.08287,0.00393625,0.00393625,0.00393625
247,7111.39,0.64127,0.40432,0.8697,0.74442,0.4613,0.50364,0.37331,1.10081,2.00034,1.08463,0.0039115,0.0039115,0.0039115
248,7139.09,0.63681,0.39805,0.86674,0.7459,0.45931,0.50267,0.37274,1.09655,1.99593,1.08196,0.00388675,0.00388675,0.00388675
249,7166.65,0.64496,0.40455,0.86849,0.74013,0.4611,0.50378,0.37256,1.09693,1.99194,1.0809,0.003862,0.003862,0.003862
250,7194.1,0.63147,0.39289,0.8704,0.74838,0.45818,0.50483,0.37311,1.09589,1.9896,1.0816,0.00383725,0.00383725,0.00383725
251,7221.92,0.63554,0.39704,0.86934,0.74623,0.46101,0.50606,0.37378,1.09724,1.98937,1.08361,0.0038125,0.0038125,0.0038125
252,7249.34,0.61702,0.38609,0.8645,0.74517,0.46162,0.50557,0.37341,1.09514,1.98928,1.08236,0.00378775,0.00378775,0.00378775
253,7276.94,0.63775,0.40076,0.8668,0.7469,0.46128,0.50473,0.3733,1.09383,1.99923,1.08091,0.003763,0.003763,0.003763
254,7304.49,0.62663,0.39181,0.8675,0.75574,0.45631,0.50363,0.37296,1.09429,2.00307,1.07964,0.00373825,0.00373825,0.00373825
255,7331.91,0.62836,0.39045,0.86547,0.74402,0.45671,0.50339,0.37309,1.09525,2.01217,1.08122,0.0037135,0.0037135,0.0037135
256,7359.37,0.62926,0.39254,0.86821,0.73766,0.46106,0.50384,0.37304,1.09469,2.01684,1.08234,0.00368875,0.00368875,0.00368875
257,7386.82,0.63,0.39388,0.86544,0.72955,0.45976,0.50334,0.37315,1.09696,2.02613,1.08403,0.003664,0.003664,0.003664
258,7414.23,0.62073,0.38839,0.85875,0.72895,0.46006,0.50433,0.37323,1.09587,2.02342,1.08392,0.00363925,0.00363925,0.00363925
259,7441.69,0.62365,0.39004,0.86581,0.72729,0.45978,0.50515,0.37368,1.09719,2.02784,1.08452,0.0036145,0.0036145,0.0036145
260,7469.06,0.61802,0.38635,0.86154,0.72615,0.45892,0.50509,0.37366,1.09649,2.01913,1.08355,0.00358975,0.00358975,0.00358975
261,7496.72,0.61781,0.38433,0.86189,0.7427,0.45488,0.50611,0.37412,1.09652,2.01966,1.08387,0.003565,0.003565,0.003565
262,7524.42,0.61996,0.38941,0.86436,0.74438,0.45517,0.50628,0.37424,1.09595,2.01828,1.08344,0.00354025,0.00354025,0.00354025
263,7551.87,0.61543,0.38652,0.86344,0.74563,0.45598,0.50582,0.37422,1.09658,2.01982,1.08473,0.0035155,0.0035155,0.0035155
264,7579.13,0.61928,0.38778,0.86595,0.75501,0.45509,0.50664,0.37432,1.09539,2.0118,1.0836,0.00349075,0.00349075,0.00349075
265,7606.56,0.61721,0.38605,0.8615,0.75647,0.45502,0.50637,0.37427,1.09448,2.01516,1.08189,0.003466,0.003466,0.003466
266,7633.97,0.61724,0.38202,0.86632,0.74123,0.45652,0.50678,0.375,1.09589,2.02156,1.08296,0.00344125,0.00344125,0.00344125
267,7661.51,0.61628,0.38028,0.86158,0.77289,0.44749,0.50723,0.37535,1.09509,2.02073,1.08277,0.0034165,0.0034165,0.0034165
268,7689.07,0.61094,0.37782,0.86261,0.76153,0.45161,0.50775,0.37585,1.09618,2.02092,1.08454,0.00339175,0.00339175,0.00339175
269,7716.41,0.60696,0.37705,0.86136,0.7587,0.45479,0.50894,0.37601,1.09665,2.02547,1.08577,0.003367,0.003367,0.003367
270,7743.7,0.60852,0.38072,0.86249,0.76439,0.45338,0.50871,0.37655,1.09506,2.02497,1.08617,0.00334225,0.00334225,0.00334225
271,7771,0.61257,0.37589,0.86447,0.7603,0.45333,0.50926,0.37679,1.09593,2.02265,1.08759,0.0033175,0.0033175,0.0033175
272,7798.34,0.61079,0.38052,0.85905,0.75923,0.45397,0.50847,0.37694,1.09362,2.02316,1.08512,0.00329275,0.00329275,0.00329275
273,7825.8,0.60993,0.37924,0.86229,0.76029,0.45365,0.50848,0.37714,1.09175,2.02413,1.08345,0.003268,0.003268,0.003268
274,7853.29,0.59915,0.36961,0.86154,0.76001,0.45372,0.50858,0.37701,1.08987,2.02174,1.08286,0.00324325,0.00324325,0.00324325
275,7880.94,0.60454,0.37808,0.85686,0.77324,0.44939,0.50754,0.3765,1.08839,2.019,1.08208,0.0032185,0.0032185,0.0032185
276,7908.38,0.60872,0.37669,0.86343,0.75924,0.45315,0.50784,0.37677,1.08777,2.01976,1.08104,0.00319375,0.00319375,0.00319375
277,7935.85,0.60747,0.37829,0.85773,0.72717,0.46155,0.50723,0.3771,1.08731,2.01697,1.08238,0.003169,0.003169,0.003169
278,7963.32,0.59493,0.37466,0.86052,0.72698,0.46112,0.50742,0.37661,1.08893,2.02202,1.08506,0.00314425,0.00314425,0.00314425
279,7990.67,0.60946,0.37395,0.86227,0.75884,0.45126,0.50679,0.37678,1.08771,2.01876,1.08434,0.0031195,0.0031195,0.0031195
280,8017.83,0.59819,0.36947,0.86052,0.75649,0.45185,0.50672,0.37683,1.08707,2.01636,1.08389,0.00309475,0.00309475,0.00309475
281,8045.01,0.60659,0.37485,0.86168,0.75603,0.45208,0.50654,0.37652,1.0863,2.01579,1.08442,0.00307,0.00307,0.00307
282,8072.32,0.5955,0.3686,0.86052,0.75149,0.45391,0.50719,0.37654,1.08685,2.01475,1.0857,0.00304525,0.00304525,0.00304525
283,8099.67,0.58838,0.36547,0.85835,0.75572,0.45295,0.50842,0.37691,1.08656,2.00743,1.08647,0.0030205,0.0030205,0.0030205
284,8126.95,0.59966,0.36975,0.86053,0.75434,0.45677,0.5085,0.37702,1.08854,2.00411,1.08841,0.00299575,0.00299575,0.00299575
285,8154.23,0.59252,0.36635,0.85749,0.76187,0.45416,0.50797,0.37699,1.08902,2.00288,1.08952,0.002971,0.002971,0.002971
286,8181.6,0.59653,0.37146,0.85974,0.76384,0.45424,0.50837,0.37708,1.08823,2.00191,1.0892,0.00294625,0.00294625,0.00294625
287,8209.22,0.5934,0.365,0.85694,0.76197,0.45402,0.50791,0.37692,1.08662,2.00021,1.08847,0.0029215,0.0029215,0.0029215
288,8236.65,0.59718,0.36662,0.8599,0.76332,0.45417,0.50747,0.37676,1.08655,1.99921,1.08825,0.00289675,0.00289675,0.00289675
289,8264.1,0.59854,0.37011,0.85869,0.76257,0.45282,0.50697,0.37625,1.08645,2.00248,1.0887,0.002872,0.002872,0.002872
290,8291.48,0.58586,0.36273,0.85585,0.76428,0.45169,0.50665,0.37621,1.08643,2.00278,1.08888,0.00284725,0.00284725,0.00284725
291,8318.8,0.58963,0.36151,0.85588,0.76544,0.45034,0.50648,0.37664,1.08661,2.00269,1.08881,0.0028225,0.0028225,0.0028225
292,8346.18,0.59055,0.36283,0.85511,0.76018,0.45437,0.50616,0.37606,1.08583,1.99856,1.08691,0.00279775,0.00279775,0.00279775
293,8373.68,0.59207,0.36146,0.85918,0.75174,0.45693,0.50662,0.37602,1.0863,2.00049,1.087,0.002773,0.002773,0.002773
294,8401.14,0.59183,0.3617,0.85565,0.75708,0.45457,0.5065,0.37616,1.08587,1.99894,1.08656,0.00274825,0.00274825,0.00274825
295,8428.58,0.58647,0.36414,0.85636,0.76338,0.45429,0.50707,0.37665,1.08443,1.9994,1.08684,0.0027235,0.0027235,0.0027235
296,8455.88,0.58536,0.35736,0.85433,0.76999,0.45093,0.50661,0.37652,1.08448,2.00131,1.08671,0.00269875,0.00269875,0.00269875
297,8483.19,0.58446,0.3576,0.85482,0.77588,0.44989,0.50792,0.3772,1.0837,2.0002,1.08624,0.002674,0.002674,0.002674
298,8510.61,0.5896,0.36305,0.85699,0.77762,0.4491,0.50787,0.3771,1.08462,1.99912,1.08745,0.00264925,0.00264925,0.00264925
299,8537.97,0.59316,0.36521,0.8597,0.78015,0.45052,0.50825,0.37712,1.0856,2.0037,1.08823,0.0026245,0.0026245,0.0026245
300,8565.42,0.57634,0.35232,0.8535,0.78077,0.45002,0.50776,0.37729,1.08511,2.00357,1.08771,0.00259975,0.00259975,0.00259975
301,8594.08,0.58613,0.35807,0.8578,0.77879,0.4513,0.50803,0.37739,1.08628,2.0058,1.08801,0.002575,0.002575,0.002575
302,8622.07,0.58425,0.35856,0.85664,0.77754,0.45158,0.50837,0.3776,1.08568,2.00852,1.08789,0.00255025,0.00255025,0.00255025
303,8649.56,0.5808,0.35939,0.85169,0.778,0.45331,0.50919,0.3777,1.08628,2.0094,1.08861,0.0025255,0.0025255,0.0025255
304,8677.28,0.56929,0.35247,0.85395,0.7741,0.45353,0.50945,0.37803,1.0858,2.00972,1.08836,0.00250075,0.00250075,0.00250075
305,8704.71,0.57629,0.35403,0.84803,0.77515,0.45271,0.5089,0.37781,1.08619,2.0112,1.0887,0.002476,0.002476,0.002476
306,8731.98,0.57957,0.35628,0.85143,0.77246,0.45389,0.50892,0.37762,1.08624,2.01494,1.089,0.00245125,0.00245125,0.00245125
307,8759.26,0.57066,0.3511,0.84948,0.77601,0.45387,0.50989,0.37787,1.08566,2.01442,1.08916,0.0024265,0.0024265,0.0024265
308,8786.47,0.56824,0.35168,0.85398,0.7758,0.45395,0.50952,0.37777,1.08645,2.01514,1.08926,0.00240175,0.00240175,0.00240175
309,8813.68,0.56444,0.34672,0.85157,0.77186,0.45436,0.50978,0.37813,1.0865,2.01376,1.08968,0.002377,0.002377,0.002377
310,8841.16,0.57806,0.35398,0.85389,0.77621,0.45414,0.51,0.37814,1.08756,2.01584,1.09082,0.00235225,0.00235225,0.00235225
311,8868.46,0.56345,0.34351,0.849,0.7775,0.45381,0.50987,0.37819,1.08788,2.0163,1.09141,0.0023275,0.0023275,0.0023275
312,8895.87,0.56239,0.34723,0.84977,0.77732,0.45452,0.50995,0.37824,1.08723,2.01504,1.09062,0.00230275,0.00230275,0.00230275
313,8923.44,0.56848,0.3456,0.85125,0.77621,0.45484,0.51038,0.37855,1.08804,2.01785,1.09176,0.002278,0.002278,0.002278
314,8951.11,0.56783,0.34859,0.85244,0.77736,0.45479,0.51027,0.3783,1.08785,2.02016,1.092,0.00225325,0.00225325,0.00225325
315,8978.68,0.55805,0.34185,0.85067,0.77791,0.45458,0.5103,0.37828,1.08668,2.02015,1.09166,0.0022285,0.0022285,0.0022285
316,9006.15,0.55847,0.34402,0.84582,0.77535,0.45412,0.50987,0.37838,1.08627,2.01851,1.09187,0.00220375,0.00220375,0.00220375
317,9033.74,0.56994,0.34736,0.84796,0.77685,0.45386,0.50922,0.37808,1.08569,2.02052,1.09243,0.002179,0.002179,0.002179
318,9061.16,0.56429,0.3434,0.85013,0.77992,0.45292,0.50952,0.37835,1.0858,2.02113,1.09301,0.00215425,0.00215425,0.00215425
319,9088.39,0.55834,0.34201,0.84915,0.78006,0.45242,0.50963,0.3783,1.08545,2.02028,1.09246,0.0021295,0.0021295,0.0021295
320,9115.57,0.54581,0.33682,0.84613,0.77904,0.45304,0.51002,0.37805,1.08585,2.02062,1.0929,0.00210475,0.00210475,0.00210475
321,9142.85,0.57652,0.34763,0.85004,0.77383,0.45293,0.50857,0.37774,1.08566,2.02246,1.09343,0.00208,0.00208,0.00208
322,9170.02,0.56059,0.34308,0.84871,0.77563,0.45347,0.50964,0.37838,1.08476,2.02305,1.09359,0.00205525,0.00205525,0.00205525
323,9197.18,0.56512,0.34443,0.84705,0.77671,0.45293,0.50966,0.37844,1.08504,2.02674,1.09394,0.0020305,0.0020305,0.0020305
324,9224.55,0.54175,0.33454,0.84561,0.76366,0.45778,0.51067,0.37887,1.08391,2.0259,1.09364,0.00200575,0.00200575,0.00200575
325,9252.26,0.56112,0.34218,0.84945,0.76508,0.45805,0.51025,0.37847,1.08447,2.02544,1.09431,0.001981,0.001981,0.001981
326,9279.87,0.54845,0.33647,0.84719,0.76382,0.45711,0.50993,0.37862,1.08406,2.0248,1.09424,0.00195625,0.00195625,0.00195625
327,9307.58,0.54471,0.33253,0.84756,0.76089,0.45833,0.51094,0.37894,1.08366,2.0238,1.09474,0.0019315,0.0019315,0.0019315
328,9335.24,0.54582,0.33461,0.84397,0.76207,0.45887,0.51188,0.37884,1.08296,2.02316,1.09422,0.00190675,0.00190675,0.00190675
329,9362.57,0.55731,0.33759,0.84681,0.76318,0.45879,0.51191,0.37899,1.08311,2.02353,1.09452,0.001882,0.001882,0.001882
330,9390.08,0.53728,0.32729,0.84345,0.75371,0.46198,0.51211,0.37932,1.08368,2.02576,1.09516,0.00185725,0.00185725,0.00185725
331,9417.57,0.54757,0.33335,0.84541,0.75241,0.46015,0.51126,0.37917,1.08339,2.02776,1.09506,0.0018325,0.0018325,0.0018325
332,9445.07,0.54807,0.33175,0.84655,0.75627,0.46142,0.51271,0.37961,1.08252,2.02456,1.09468,0.00180775,0.00180775,0.00180775
333,9472.51,0.54997,0.33365,0.84568,0.75715,0.46134,0.51274,0.37962,1.0817,2.02561,1.09422,0.001783,0.001783,0.001783
334,9499.91,0.54759,0.3338,0.84639,0.75653,0.46,0.5123,0.37962,1.08138,2.02586,1.09348,0.00175825,0.00175825,0.00175825
335,9527.43,0.53883,0.32917,0.8469,0.7572,0.46056,0.51336,0.37964,1.08005,2.02673,1.09261,0.0017335,0.0017335,0.0017335
336,9555.02,0.53936,0.33109,0.84744,0.76389,0.46099,0.51413,0.37968,1.08019,2.0285,1.09248,0.00170875,0.00170875,0.00170875
337,9582.34,0.54081,0.33217,0.84455,0.76411,0.45976,0.51305,0.37949,1.07995,2.02824,1.09213,0.001684,0.001684,0.001684
338,9609.7,0.53797,0.32475,0.84446,0.7594,0.46059,0.51356,0.37986,1.07972,2.0275,1.092,0.00165925,0.00165925,0.00165925
339,9637.11,0.538,0.32813,0.8482,0.75807,0.45991,0.51248,0.37965,1.07932,2.02736,1.09187,0.0016345,0.0016345,0.0016345
340,9664.45,0.53231,0.32399,0.84606,0.75829,0.4597,0.51272,0.37951,1.07876,2.02569,1.09072,0.00160975,0.00160975,0.00160975
341,9691.9,0.53866,0.32998,0.84626,0.75748,0.45995,0.51255,0.37977,1.0778,2.02488,1.09044,0.001585,0.001585,0.001585
342,9719.34,0.53247,0.32218,0.84183,0.76684,0.45682,0.51192,0.37952,1.07801,2.02582,1.09087,0.00156025,0.00156025,0.00156025
343,9746.78,0.53686,0.32702,0.84224,0.76468,0.45852,0.51297,0.37966,1.07777,2.0238,1.09102,0.0015355,0.0015355,0.0015355
344,9774.17,0.52543,0.3212,0.84248,0.76082,0.45748,0.51206,0.38004,1.07841,2.02394,1.09152,0.00151075,0.00151075,0.00151075
345,9801.65,0.53142,0.3233,0.84075,0.75949,0.45843,0.513,0.37976,1.07833,2.0246,1.09166,0.001486,0.001486,0.001486
346,9829.01,0.52401,0.31552,0.84036,0.75915,0.45886,0.51393,0.3804,1.07824,2.02201,1.09201,0.00146125,0.00146125,0.00146125
347,9856.41,0.53953,0.32786,0.84512,0.75824,0.45855,0.51303,0.37999,1.07836,2.02165,1.09208,0.0014365,0.0014365,0.0014365
348,9883.82,0.52302,0.32181,0.83989,0.76046,0.45792,0.51361,0.37962,1.07749,2.02186,1.09196,0.00141175,0.00141175,0.00141175
349,9911.32,0.53658,0.32608,0.84276,0.7585,0.45925,0.51376,0.37984,1.07782,2.02169,1.09195,0.001387,0.001387,0.001387
350,9938.75,0.53112,0.32119,0.84354,0.75705,0.45918,0.51337,0.37993,1.07757,2.02313,1.09205,0.00136225,0.00136225,0.00136225
351,9966.21,0.53013,0.32074,0.84276,0.75828,0.4593,0.51333,0.37991,1.07717,2.02359,1.09208,0.0013375,0.0013375,0.0013375
352,9993.79,0.52501,0.32007,0.84317,0.76497,0.45857,0.51363,0.3799,1.07727,2.02426,1.093,0.00131275,0.00131275,0.00131275
353,10021.2,0.52156,0.32063,0.84186,0.76431,0.45869,0.51364,0.38025,1.0769,2.02326,1.09278,0.001288,0.001288,0.001288
354,10048.7,0.52531,0.32083,0.84166,0.76735,0.45814,0.51387,0.38055,1.0766,2.02239,1.09309,0.00126325,0.00126325,0.00126325
355,10076.1,0.52072,0.31686,0.84124,0.76577,0.45923,0.51368,0.38044,1.07703,2.02403,1.09366,0.0012385,0.0012385,0.0012385
356,10103.4,0.51162,0.31157,0.83893,0.76871,0.45849,0.51349,0.38021,1.07701,2.02575,1.09347,0.00121375,0.00121375,0.00121375
357,10130.8,0.51568,0.31273,0.83977,0.77363,0.45758,0.51369,0.38036,1.07672,2.02624,1.09365,0.001189,0.001189,0.001189
358,10158.6,0.51598,0.31263,0.84021,0.77485,0.45758,0.5136,0.38021,1.07621,2.02467,1.0936,0.00116425,0.00116425,0.00116425
359,10185.9,0.51035,0.31265,0.84042,0.76736,0.45824,0.51308,0.38017,1.07693,2.02471,1.094,0.0011395,0.0011395,0.0011395
360,10213.5,0.51866,0.31395,0.84023,0.76932,0.45852,0.51357,0.38034,1.07667,2.02457,1.09479,0.00111475,0.00111475,0.00111475
361,10241.1,0.5188,0.31879,0.84061,0.78401,0.45445,0.51318,0.38011,1.07598,2.02707,1.09457,0.00109,0.00109,0.00109
362,10268.5,0.5126,0.30781,0.83911,0.78485,0.45541,0.51416,0.3806,1.07575,2.0289,1.09498,0.00106525,0.00106525,0.00106525
363,10295.9,0.52335,0.31694,0.84154,0.77232,0.45863,0.51447,0.38074,1.07563,2.02822,1.09529,0.0010405,0.0010405,0.0010405
364,10323.2,0.51313,0.31056,0.84194,0.77772,0.45769,0.51438,0.38056,1.07606,2.0309,1.09572,0.00101575,0.00101575,0.00101575
365,10350.7,0.51209,0.31214,0.84048,0.77402,0.45784,0.51376,0.3806,1.07591,2.03237,1.09617,0.000991,0.000991,0.000991
366,10378.3,0.50641,0.30705,0.83711,0.77505,0.45809,0.51403,0.38076,1.07616,2.03555,1.09663,0.00096625,0.00096625,0.00096625
